GMT,Total Household Consumption (D),Date,Time,Year,Month,Day,Hour,DayOfWeek,IsHoliday,Hourly Global Radiation (KJ/m2),Hourly Maximum Gust (kn),Hourly Mean Wind Direction (o),Hourly Mean Windspeed (kn),Hourly Pressure at Mean Sea Level (hPa),Hourly Rainfall Total (mm),Hourly Relative Humidity (%),Hourly Snow Depth (cm),Hourly Temperature (C),"Hourly Total Cloud Cover (oktas)
",Hourly Visibility (dm),Low,Default,High
2013-02-19 15:00:00,421.12370740177164,2013-02-19,15:00:00,2013,2,19,15,1,False,1277.0,5.8,242.0,2.4,1017.825,0.0,47.41428571428571,0.0,10.285714285714286,0.0,2033.3333333333333,0,1,0
2013-02-19 16:00:00,507.22980482897464,2013-02-19,16:00:00,2013,2,19,16,1,False,831.0,5.6000000000000005,282.0,2.4,1017.825,0.0,47.25714285714286,0.0,10.028571428571428,0.0,1900.0,0,1,0
2013-02-19 17:00:00,632.3238481715273,2013-02-19,17:00:00,2013,2,19,17,1,False,334.0,5.6000000000000005,260.0,3.0,1017.95,0.0,53.8,0.0,8.22857142857143,0.0,2100.0,0,1,0
2013-02-19 18:00:00,730.0832851337155,2013-02-19,18:00:00,2013,2,19,18,1,False,16.333333333333332,4.8,254.0,2.6,1018.325,0.0,65.72857142857143,0.0,6.128571428571428,0.0,1766.6666666666667,0,1,0
2013-02-19 19:00:00,730.872971581364,2013-02-19,19:00:00,2013,2,19,19,1,False,0.0,4.2,216.0,2.2,1018.85,0.0,74.54285714285713,0.0,4.671428571428572,0.0,1566.6666666666667,0,1,0
2013-02-19 20:00:00,682.6727896144931,2013-02-19,20:00:00,2013,2,19,20,1,False,0.0,5.0,30.0,2.6,1019.1,0.0,78.11428571428571,0.0,3.5,0.0,1333.3333333333333,0,1,0
2013-02-19 21:00:00,648.4070132984224,2013-02-19,21:00:00,2013,2,19,21,1,False,0.0,3.6,112.0,2.0,1019.225,0.0,82.68571428571428,0.0,2.457142857142857,0.0,900.0,0,1,0
2013-02-19 22:00:00,559.8893260840214,2013-02-19,22:00:00,2013,2,19,22,1,False,0.0,5.4,52.0,2.8000000000000003,1019.6,0.0,86.11428571428571,0.0,2.857142857142857,0.3333333333333333,933.3333333333334,0,1,0
2013-02-19 23:00:00,416.6058845317032,2013-02-19,23:00:00,2013,2,19,23,1,False,0.0,7.399999999999999,58.0,4.0,1019.725,0.0,87.71428571428571,0.0,2.6,0.3333333333333333,833.3333333333334,0,1,0
2013-02-20 00:00:00,311.3699999999995,2013-02-20,00:00:00,2013,2,20,0,2,False,0.0,9.4,58.0,5.0,1019.825,0.0,92.07142857142856,0.0,1.842857142857143,1.6666666666666667,416.6666666666667,0,1,0
2013-02-20 01:00:00,258.8989999999999,2013-02-20,01:00:00,2013,2,20,1,2,False,0.0,13.6,80.0,6.8,1020.2,0.0,95.94285714285716,0.0,1.8142857142857145,6.333333333333333,210.0,0,1,0
2013-02-20 02:00:00,243.0160000000002,2013-02-20,02:00:00,2013,2,20,2,2,False,0.0,11.2,76.0,5.6000000000000005,1020.575,0.0,96.28571428571428,0.0,2.1714285714285717,8.333333333333334,93.33333333333331,0,1,0
2013-02-20 03:00:00,235.0160000000002,2013-02-20,03:00:00,2013,2,20,3,2,False,0.0,8.4,68.0,4.0,1020.825,0.0,94.68571428571428,0.0,2.514285714285714,8.333333333333334,126.66666666666669,0,1,0
2013-02-20 04:00:00,236.1589999999999,2013-02-20,04:00:00,2013,2,20,4,2,False,0.0,9.0,96.0,4.2,1021.0,0.0,93.2,0.0,2.771428571428572,8.0,426.6666666666667,0,1,0
2013-02-20 05:00:00,270.8209999999999,2013-02-20,05:00:00,2013,2,20,5,2,False,0.0,6.0,154.0,2.2,1021.4,0.0,94.24285714285716,0.0,2.9,7.333333333333333,370.0,0,1,0
2013-02-20 06:00:00,356.5253333333336,2013-02-20,06:00:00,2013,2,20,6,2,False,0.0,8.6,76.0,3.6,1021.725,0.25,96.0,0.0,2.9714285714285715,8.0,136.66666666666666,1,0,0
2013-02-20 07:00:00,497.62611111111124,2013-02-20,07:00:00,2013,2,20,7,2,False,0.0,8.8,94.0,5.4,1022.25,0.32,96.01428571428572,0.0,3.2,7.0,126.66666666666669,1,0,0
2013-02-20 08:00:00,565.1100370370377,2013-02-20,08:00:00,2013,2,20,8,2,False,8.666666666666666,13.6,54.0,6.4,1022.725,0.12,94.65714285714286,0.0,3.6142857142857134,7.666666666666667,200.0,1,0,0
2013-02-20 09:00:00,551.2826790123456,2013-02-20,09:00:00,2013,2,20,9,2,False,71.0,19.0,82.0,10.2,1023.2,0.0,89.14285714285714,0.0,3.514285714285714,8.0,516.6666666666666,1,0,0
2013-02-20 10:00:00,547.5683827160506,2013-02-20,10:00:00,2013,2,20,10,2,False,561.3333333333334,20.2,86.0,10.6,1023.5,0.0333333333333333,81.15714285714286,0.0,3.8285714285714287,7.666666666666667,1133.3333333333333,1,0,0
2013-02-20 11:00:00,541.232,2013-02-20,11:00:00,2013,2,20,11,2,False,954.3333333333334,20.2,86.0,11.6,1024.0,0.0,73.98571428571428,0.0,3.657142857142857,7.333333333333333,1933.3333333333333,1,0,0
2013-02-20 12:00:00,539.6179999999996,2013-02-20,12:00:00,2013,2,20,12,2,False,731.6666666666666,20.0,82.0,11.6,1024.225,0.0,68.37142857142858,0.0,3.7857142857142856,6.333333333333333,1766.6666666666667,1,0,0
2013-02-20 13:00:00,507.90200000000056,2013-02-20,13:00:00,2013,2,20,13,2,False,1303.0,21.2,90.0,12.4,1024.175,0.0,64.12857142857142,0.0,4.328571428571428,2.6666666666666665,2500.0,1,0,0
2013-02-20 14:00:00,505.25866666666633,2013-02-20,14:00:00,2013,2,20,14,2,False,1503.0,20.8,82.0,11.8,1023.9,0.0,62.44285714285714,0.0,4.4,1.3333333333333333,2533.333333333333,1,0,0
2013-02-20 15:00:00,517.2890000000001,2013-02-20,15:00:00,2013,2,20,15,2,False,1352.6666666666667,21.0,80.0,12.4,1024.0,0.0,63.71428571428572,0.0,3.6714285714285713,1.6666666666666667,2500.0,1,0,0
2013-02-20 16:00:00,539.8070000000005,2013-02-20,16:00:00,2013,2,20,16,2,False,857.0,20.0,80.0,11.6,1023.8,0.0,62.98571428571428,0.0,3.4,1.3333333333333333,2466.6666666666665,1,0,0
2013-02-20 17:00:00,593.9979999999999,2013-02-20,17:00:00,2013,2,20,17,2,False,395.0,21.4,80.0,11.6,1023.8,0.0,65.42857142857143,0.0,2.457142857142857,0.6666666666666666,3266.6666666666665,1,0,0
2013-02-20 18:00:00,697.1149999999998,2013-02-20,18:00:00,2013,2,20,18,2,False,31.0,21.6,82.0,11.4,1024.225,0.0,69.12857142857142,0.0,1.6857142857142855,0.3333333333333333,3366.6666666666665,0,0,1
2013-02-20 19:00:00,697.4319999999997,2013-02-20,19:00:00,2013,2,20,19,2,False,0.0,21.6,84.0,11.6,1024.75,0.0,66.65714285714286,0.0,1.5857142857142856,3.333333333333333,3166.6666666666665,0,0,1
2013-02-20 20:00:00,658.8143333333335,2013-02-20,20:00:00,2013,2,20,20,2,False,0.0,23.6,80.0,12.6,1024.875,0.0,68.52857142857142,0.0,1.6285714285714286,7.0,2733.333333333333,0,0,1
2013-02-20 21:00:00,606.6116666666674,2013-02-20,21:00:00,2013,2,20,21,2,False,0.0,22.0,80.0,11.8,1025.0,0.0,67.94285714285715,0.0,1.6,7.666666666666667,2600.0,0,0,1
2013-02-20 22:00:00,544.5038888888886,2013-02-20,22:00:00,2013,2,20,22,2,False,0.0,22.0,86.0,10.6,1025.1,0.0,67.38571428571429,0.0,1.8571428571428568,7.666666666666667,2500.0,0,0,1
2013-02-20 23:00:00,428.0430000000003,2013-02-20,23:00:00,2013,2,20,23,2,False,0.0,19.8,86.0,10.6,1024.8,0.0,66.97142857142858,0.0,1.8,7.666666666666667,2100.0,0,0,1
2013-02-21 00:00:00,337.6639999999998,2013-02-21,00:00:00,2013,2,21,0,3,False,0.0,19.8,88.0,10.2,1024.95,0.0,66.8,0.0,1.7,7.666666666666667,2133.333333333333,1,0,0
2013-02-21 01:00:00,268.28466666666657,2013-02-21,01:00:00,2013,2,21,1,3,False,0.0,21.0,90.0,10.8,1025.05,0.0,65.3,0.0,1.4,8.0,2266.6666666666665,1,0,0
2013-02-21 02:00:00,255.56811111111105,2013-02-21,02:00:00,2013,2,21,2,3,False,0.0,20.4,90.0,11.0,1025.175,0.0,63.61428571428571,0.0,1.0571428571428572,7.666666666666667,2200.0,1,0,0
2013-02-21 03:00:00,245.75437037037034,2013-02-21,03:00:00,2013,2,21,3,3,False,0.0,19.2,94.0,10.6,1024.95,0.0,63.04285714285714,0.0,0.7428571428571429,7.666666666666667,1900.0,1,0,0
2013-02-21 04:00:00,243.58679012345664,2013-02-21,04:00:00,2013,2,21,4,3,False,0.0,17.4,98.0,9.4,1024.625,0.0,62.82857142857143,0.0,0.7285714285714286,7.666666666666667,2166.6666666666665,1,0,0
2013-02-21 05:00:00,278.5019300411521,2013-02-21,05:00:00,2013,2,21,5,3,False,0.0,18.4,92.0,9.8,1024.35,0.0,61.32857142857143,0.0,0.8714285714285716,7.333333333333333,2300.0,1,0,0
2013-02-21 06:00:00,363.54697668038386,2013-02-21,06:00:00,2013,2,21,6,3,False,0.0,19.0,88.0,10.0,1024.375,0.0,60.12857142857143,0.0,1.0,7.666666666666667,2333.333333333333,1,0,0
2013-02-21 07:00:00,483.95591815272104,2013-02-21,07:00:00,2013,2,21,7,3,False,0.0,19.2,84.0,10.0,1024.575,0.0,60.385714285714286,0.0,1.1,7.666666666666667,2433.333333333333,1,0,0
2013-02-21 08:00:00,549.4099974089316,2013-02-21,08:00:00,2013,2,21,8,3,False,21.666666666666668,19.4,80.0,10.4,1024.9,0.0,60.62857142857143,0.0,1.2,7.666666666666667,2633.333333333333,1,0,0
2013-02-21 09:00:00,535.1833324696443,2013-02-21,09:00:00,2013,2,21,9,3,False,129.33333333333334,20.2,80.0,10.8,1024.95,0.0,59.55714285714286,0.0,1.2857142857142858,7.666666666666667,2533.333333333333,1,0,0
2013-02-21 10:00:00,526.5014441565486,2013-02-21,10:00:00,2013,2,21,10,3,False,314.3333333333333,21.8,84.0,11.6,1024.9,0.0,56.785714285714285,0.0,1.3714285714285714,7.333333333333333,3466.6666666666665,1,0,0
2013-02-21 11:00:00,529.8061480521827,2013-02-21,11:00:00,2013,2,21,11,3,False,426.0,20.6,88.0,11.0,1025.025,0.0,55.94285714285714,0.0,1.5,7.666666666666667,3333.333333333333,1,0,0
2013-02-21 12:00:00,538.3867160173941,2013-02-21,12:00:00,2013,2,21,12,3,False,472.0,20.8,86.0,11.4,1024.8,0.0,55.614285714285714,0.0,1.5857142857142856,7.666666666666667,3333.333333333333,1,0,0
2013-02-21 13:00:00,530.9815720057985,2013-02-21,13:00:00,2013,2,21,13,3,False,530.0,20.2,92.0,11.2,1023.925,0.0,54.614285714285714,0.0,1.6714285714285717,7.333333333333333,3833.3333333333335,1,0,0
2013-02-21 14:00:00,541.4121906685998,2013-02-21,14:00:00,2013,2,21,14,3,False,462.3333333333333,20.4,84.0,11.2,1023.55,0.0,54.75714285714286,0.0,1.6428571428571428,7.666666666666667,3833.3333333333335,1,0,0
2013-02-21 15:00:00,573.3797302228658,2013-02-21,15:00:00,2013,2,21,15,3,False,361.3333333333333,20.2,80.0,10.6,1023.325,0.0,51.02857142857143,0.0,1.6142857142857143,7.666666666666667,4000.0,1,0,0
2013-02-21 16:00:00,626.7335767409555,2013-02-21,16:00:00,2013,2,21,16,3,False,286.3333333333333,19.8,78.0,10.6,1023.125,0.0,51.44285714285714,0.0,1.3714285714285714,7.666666666666667,4000.0,1,0,0
2013-02-21 17:00:00,686.0391922469847,2013-02-21,17:00:00,2013,2,21,17,3,False,94.33333333333331,19.2,72.0,10.4,1023.0,0.0,52.55714285714286,0.0,1.1285714285714286,7.666666666666667,3666.6666666666665,1,0,0
2013-02-21 18:00:00,731.7717307489954,2013-02-21,18:00:00,2013,2,21,18,3,False,9.0,21.2,74.0,10.8,1023.025,0.0,59.44285714285714,0.0,1.042857142857143,7.666666666666667,4166.666666666667,0,0,1
2013-02-21 19:00:00,724.5766880274417,2013-02-21,19:00:00,2013,2,21,19,3,False,0.0,19.0,66.0,10.4,1023.0,0.0,54.72857142857144,0.0,0.8142857142857143,7.666666666666667,4000.0,0,0,1
2013-02-21 20:00:00,692.4102293424804,2013-02-21,20:00:00,2013,2,21,20,3,False,0.0,19.8,64.0,10.6,1022.75,0.0,53.81428571428571,0.0,0.5714285714285714,7.666666666666667,4166.666666666667,0,0,1
2013-02-21 21:00:00,644.5940764474934,2013-02-21,21:00:00,2013,2,21,21,3,False,0.0,19.4,66.0,10.2,1022.475,0.0,54.68571428571429,0.0,0.5142857142857143,7.666666666666667,4333.333333333333,0,0,1
2013-02-21 22:00:00,565.2600254824979,2013-02-21,22:00:00,2013,2,21,22,3,False,0.0,19.6,62.0,10.0,1022.275,0.0,54.98571428571428,0.0,0.5142857142857143,8.0,4166.666666666667,0,0,1
2013-02-21 23:00:00,461.29667516083185,2013-02-21,23:00:00,2013,2,21,23,3,False,0.0,18.2,60.0,10.4,1022.05,0.0,54.18571428571429,0.0,0.5142857142857143,8.0,4333.333333333333,0,0,1
2013-02-22 00:00:00,357.94966666666636,2013-02-22,00:00:00,2013,2,22,0,4,False,0.0,19.8,64.0,11.0,1021.85,0.0,53.114285714285714,0.0,0.6,8.0,4166.666666666667,1,0,0
2013-02-22 01:00:00,291.14655555555584,2013-02-22,01:00:00,2013,2,22,1,4,False,0.0,18.8,64.0,8.8,1021.55,0.0,57.21428571428572,0.0,0.5,8.0,4333.333333333333,1,0,0
2013-02-22 02:00:00,258.62151851851826,2013-02-22,02:00:00,2013,2,22,2,4,False,0.0,17.6,56.0,9.0,1021.125,0.0,53.84285714285714,0.0,0.4857142857142857,8.0,3666.6666666666665,1,0,0
2013-02-22 03:00:00,252.28083950617264,2013-02-22,03:00:00,2013,2,22,3,4,False,0.0,16.4,54.0,9.0,1020.675,0.0,55.57142857142857,0.0,0.3571428571428571,8.0,4000.0,1,0,0
2013-02-22 04:00:00,255.7939465020577,2013-02-22,04:00:00,2013,2,22,4,4,False,0.0,17.6,48.0,9.2,1020.375,0.0,54.92857142857143,0.0,0.2285714285714285,8.0,4833.333333333333,1,0,0
2013-02-22 05:00:00,285.3586488340196,2013-02-22,05:00:00,2013,2,22,5,4,False,0.0,16.8,50.0,9.4,1020.375,0.0,54.35714285714285,0.0,0.2142857142857142,8.0,5000.0,1,0,0
2013-02-22 06:00:00,354.27721627800656,2013-02-22,06:00:00,2013,2,22,6,4,False,0.0,17.4,48.0,9.2,1020.475,0.0,59.457142857142856,0.0,0.0428571428571428,7.666666666666667,4000.0,0,1,0
2013-02-22 07:00:00,476.141072092669,2013-02-22,07:00:00,2013,2,22,7,4,False,0.0,15.4,44.0,8.8,1020.575,0.0,61.642857142857146,0.0,-0.0428571428571428,7.666666666666667,4000.0,0,1,0
2013-02-22 08:00:00,549.7366906975564,2013-02-22,08:00:00,2013,2,22,8,4,False,17.333333333333332,15.4,42.0,8.6,1020.95,0.0,60.32857142857143,0.0,0.0571428571428571,7.666666666666667,4333.333333333333,0,1,0
2013-02-22 09:00:00,553.150230232519,2013-02-22,09:00:00,2013,2,22,9,4,False,97.66666666666669,15.8,42.0,8.6,1021.15,0.0,59.0,0.0,0.2714285714285714,8.0,3400.0,0,1,0
2013-02-22 10:00:00,545.9170767441728,2013-02-22,10:00:00,2013,2,22,10,4,False,285.6666666666667,18.6,50.0,9.4,1021.15,0.0,65.12857142857142,0.0,0.7000000000000001,7.666666666666667,2500.0,0,1,0
2013-02-22 11:00:00,543.4540255813903,2013-02-22,11:00:00,2013,2,22,11,4,False,496.0,20.4,56.0,10.8,1021.175,0.0,66.27142857142857,0.0,0.8857142857142858,7.666666666666667,2393.333333333333,0,1,0
2013-02-22 12:00:00,551.5946751937981,2013-02-22,12:00:00,2013,2,22,12,4,False,465.3333333333333,19.6,54.0,11.0,1020.95,0.0,60.22857142857144,0.0,0.9857142857142858,7.666666666666667,3600.0,0,1,0
2013-02-22 13:00:00,539.3088917312654,2013-02-22,13:00:00,2013,2,22,13,4,False,478.0,19.0,58.0,11.2,1020.475,0.0,59.142857142857146,0.0,1.1714285714285713,7.666666666666667,3333.333333333333,0,1,0
2013-02-22 14:00:00,519.3552972437556,2013-02-22,14:00:00,2013,2,22,14,4,False,616.3333333333334,19.0,52.0,11.0,1020.1,0.0,57.65714285714286,0.0,1.342857142857143,7.666666666666667,4166.666666666667,0,1,0
2013-02-22 15:00:00,561.6734324145846,2013-02-22,15:00:00,2013,2,22,15,4,False,424.0,21.4,48.0,11.0,1019.975,0.0,59.771428571428565,0.0,1.0714285714285714,7.666666666666667,3666.6666666666665,0,1,0
2013-02-22 16:00:00,596.8678108048621,2013-02-22,16:00:00,2013,2,22,16,4,False,244.33333333333331,20.6,46.0,11.0,1019.7,0.0,59.91428571428571,0.0,0.8428571428571429,7.666666666666667,4000.0,0,1,0
2013-02-22 17:00:00,696.2976036016202,2013-02-22,17:00:00,2013,2,22,17,4,False,137.0,18.2,42.0,9.8,1019.75,0.0,58.81428571428571,0.0,0.7285714285714285,7.333333333333333,4166.666666666667,0,1,0
2013-02-22 18:00:00,786.8778678672077,2013-02-22,18:00:00,2013,2,22,18,4,False,13.666666666666666,17.2,34.0,8.8,1020.0,0.0,61.55714285714286,0.0,0.5285714285714286,7.333333333333333,3000.0,0,1,0
2013-02-22 19:00:00,788.8162892890687,2013-02-22,19:00:00,2013,2,22,19,4,False,0.0,16.6,32.0,8.4,1020.225,0.0,66.92857142857143,0.0,0.3285714285714285,8.0,3266.6666666666665,0,1,0
2013-02-22 20:00:00,727.3487630963556,2013-02-22,20:00:00,2013,2,22,20,4,False,0.0,15.6,24.0,8.2,1019.95,0.0,69.41428571428571,0.0,0.3999999999999999,8.0,2600.0,0,1,0
2013-02-22 21:00:00,664.2055876987841,2013-02-22,21:00:00,2013,2,22,21,4,False,0.0,16.4,22.0,8.4,1019.8,0.0,69.01428571428572,0.0,0.5142857142857143,7.333333333333333,2566.6666666666665,0,1,0
2013-02-22 22:00:00,617.4131958995953,2013-02-22,22:00:00,2013,2,22,22,4,False,0.0,18.4,26.0,9.6,1019.725,0.0,68.78571428571429,0.0,0.6,7.666666666666667,3266.6666666666665,0,1,0
2013-02-22 23:00:00,491.90173196653296,2013-02-22,23:00:00,2013,2,22,23,4,False,0.0,17.4,26.0,9.4,1019.525,0.0,66.25714285714285,0.0,0.4428571428571428,7.333333333333333,3000.0,0,1,0
2013-02-23 00:00:00,369.25833333333316,2013-02-23,00:00:00,2013,2,23,0,5,False,0.0,16.8,30.0,9.4,1019.575,0.0,68.57142857142857,0.0,0.3,8.0,2300.0,0,1,0
2013-02-23 01:00:00,307.5767777777779,2013-02-23,01:00:00,2013,2,23,1,5,False,0.0,16.4,28.0,8.4,1019.55,0.0,70.64285714285714,0.0,0.1428571428571428,8.0,2566.6666666666665,0,1,0
2013-02-23 02:00:00,275.0025925925932,2013-02-23,02:00:00,2013,2,23,2,5,False,0.0,15.4,26.0,8.4,1019.3,0.0,72.47142857142858,0.0,-0.0714285714285714,8.0,2366.6666666666665,0,1,0
2013-02-23 03:00:00,266.4338641975309,2013-02-23,03:00:00,2013,2,23,3,5,False,0.0,15.6,24.0,7.8,1019.1,0.0,73.11428571428571,0.0,-0.1571428571428571,7.666666666666667,2366.6666666666665,0,1,0
2013-02-23 04:00:00,258.16628806584384,2013-02-23,04:00:00,2013,2,23,4,5,False,0.0,15.6,24.0,8.2,1019.125,0.0,72.94285714285715,0.0,-0.2285714285714286,8.0,2700.0,0,1,0
2013-02-23 05:00:00,282.075096021948,2013-02-23,05:00:00,2013,2,23,5,5,False,0.0,14.4,20.0,7.399999999999999,1019.55,0.0,74.48571428571428,0.0,-0.2571428571428571,7.666666666666667,2933.333333333333,0,1,0
2013-02-23 06:00:00,324.6103653406489,2013-02-23,06:00:00,2013,2,23,6,5,False,0.0,13.6,18.0,7.399999999999999,1019.725,0.0,72.65714285714286,0.0,-0.1714285714285714,7.666666666666667,2500.0,0,1,0
2013-02-23 07:00:00,428.93945511355,2013-02-23,07:00:00,2013,2,23,7,5,False,0.0,13.4,90.0,7.2,1019.85,0.0,71.91428571428571,0.0,-0.1714285714285714,7.666666666666667,2300.0,0,1,0
2013-02-23 08:00:00,507.5028183711837,2013-02-23,08:00:00,2013,2,23,8,5,False,22.666666666666668,13.0,18.0,7.399999999999999,1020.325,0.0,72.88571428571429,0.0,-0.0714285714285714,8.0,1966.6666666666667,0,1,0
2013-02-23 09:00:00,530.9546061237287,2013-02-23,09:00:00,2013,2,23,9,5,False,204.0,14.8,20.0,7.6,1020.575,0.0,74.47142857142856,0.0,0.2714285714285714,7.666666666666667,1533.3333333333333,0,1,0
2013-02-23 10:00:00,564.6772020412421,2013-02-23,10:00:00,2013,2,23,10,5,False,519.6666666666666,14.4,24.0,7.8,1020.825,0.0,77.89999999999999,0.0,0.6428571428571429,8.0,1500.0,0,1,0
2013-02-23 11:00:00,569.7490673470809,2013-02-23,11:00:00,2013,2,23,11,5,False,491.0,15.0,32.0,8.4,1020.925,0.0,77.67142857142858,0.0,1.0142857142857142,8.0,1200.0,0,1,0
2013-02-23 12:00:00,589.7473557823595,2013-02-23,12:00:00,2013,2,23,12,5,False,487.6666666666667,15.8,38.0,8.8,1021.025,0.0,69.78571428571429,0.0,1.1285714285714286,7.333333333333333,1033.3333333333333,0,1,0
2013-02-23 13:00:00,605.70711859412,2013-02-23,13:00:00,2013,2,23,13,5,False,633.3333333333334,18.4,44.0,9.6,1020.875,0.0,60.25714285714286,0.0,1.6,7.666666666666667,1466.6666666666667,0,1,0
2013-02-23 14:00:00,614.1037061980396,2013-02-23,14:00:00,2013,2,23,14,5,False,549.0,17.6,44.0,9.8,1021.025,0.0,56.98571428571428,0.0,1.5,7.0,1500.0,0,1,0
2013-02-23 15:00:00,626.4065687326801,2013-02-23,15:00:00,2013,2,23,15,5,False,321.6666666666667,16.6,44.0,8.8,1020.95,0.0,55.75714285714286,0.0,1.3285714285714283,7.0,1366.6666666666667,0,1,0
2013-02-23 16:00:00,651.4968562442265,2013-02-23,16:00:00,2013,2,23,16,5,False,192.66666666666663,15.6,48.0,8.8,1021.075,0.0,56.32857142857143,0.0,1.2857142857142858,7.0,1366.6666666666667,0,1,0
2013-02-23 17:00:00,765.177618748076,2013-02-23,17:00:00,2013,2,23,17,5,False,140.66666666666666,15.4,46.0,8.2,1021.25,0.0,60.52857142857143,0.0,0.9571428571428572,7.333333333333333,1133.3333333333333,0,1,0
2013-02-23 18:00:00,813.4262062493586,2013-02-23,18:00:00,2013,2,23,18,5,False,19.0,13.0,38.0,6.4,1021.9,0.0,61.41428571428571,0.0,0.9,7.0,1233.3333333333333,0,1,0
2013-02-23 19:00:00,793.5554020831181,2013-02-23,19:00:00,2013,2,23,19,5,False,0.0,11.8,100.0,6.0,1022.325,0.0,65.94285714285715,0.0,0.8714285714285713,7.666666666666667,1233.3333333333333,0,1,0
2013-02-23 20:00:00,739.2531340277055,2013-02-23,20:00:00,2013,2,23,20,5,False,0.0,13.0,94.0,7.0,1022.325,0.0,65.37142857142858,0.0,0.9,8.0,1433.3333333333333,0,1,0
2013-02-23 21:00:00,688.2650446759017,2013-02-23,21:00:00,2013,2,23,21,5,False,0.0,14.2,162.0,7.2,1022.35,0.0,62.114285714285714,0.0,1.0,8.0,1833.3333333333333,0,1,0
2013-02-23 22:00:00,603.4886815586339,2013-02-23,22:00:00,2013,2,23,22,5,False,0.0,13.2,220.0,7.0,1022.675,0.0,66.14285714285714,0.0,0.5428571428571429,4.333333333333333,1600.0,0,1,0
2013-02-23 23:00:00,471.63722718621085,2013-02-23,23:00:00,2013,2,23,23,5,False,0.0,12.8,282.0,6.8,1022.925,0.0,75.48571428571428,0.0,0.3714285714285714,7.0,966.6666666666666,0,1,0
2013-02-24 00:00:00,383.5720000000001,2013-02-24,00:00:00,2013,2,24,0,6,False,0.0,11.6,282.0,6.6000000000000005,1023.075,0.0,78.04285714285713,0.0,0.4428571428571429,8.0,1033.3333333333333,0,1,0
2013-02-24 01:00:00,314.71300000000036,2013-02-24,01:00:00,2013,2,24,1,6,False,0.0,12.8,216.0,7.0,1023.1,0.0,80.22857142857143,0.0,0.4428571428571429,8.0,1000.0,0,1,0
2013-02-24 02:00:00,269.43399999999986,2013-02-24,02:00:00,2013,2,24,2,6,False,0.0,13.4,220.0,7.2,1022.875,0.0,77.64285714285714,0.0,0.5142857142857143,8.0,1233.3333333333333,0,1,0
2013-02-24 03:00:00,265.64600000000036,2013-02-24,03:00:00,2013,2,24,3,6,False,0.0,13.0,220.0,7.399999999999999,1022.8,0.0,75.37142857142858,0.0,0.4857142857142857,7.666666666666667,1866.6666666666667,0,1,0
2013-02-24 04:00:00,263.80999999999966,2013-02-24,04:00:00,2013,2,24,4,6,False,0.0,13.0,216.0,7.0,1022.675,0.0,72.21428571428571,0.0,0.5,7.666666666666667,2266.6666666666665,0,1,0
2013-02-24 05:00:00,270.4960000000002,2013-02-24,05:00:00,2013,2,24,5,6,False,0.0,13.4,214.0,7.0,1022.6,0.0,72.25714285714285,0.0,0.4142857142857142,8.0,3033.333333333333,0,1,0
2013-02-24 06:00:00,321.58000000000004,2013-02-24,06:00:00,2013,2,24,6,6,False,0.0,13.2,218.0,7.399999999999999,1022.875,0.0,72.62857142857142,0.0,0.3571428571428571,8.0,3333.333333333333,0,1,0
2013-02-24 07:00:00,397.33999999999963,2013-02-24,07:00:00,2013,2,24,7,6,False,0.0,14.0,218.0,7.8,1023.1,0.0,72.75714285714285,0.0,0.3714285714285714,7.666666666666667,3333.333333333333,0,1,0
2013-02-24 08:00:00,523.8369999999998,2013-02-24,08:00:00,2013,2,24,8,6,False,12.333333333333334,14.2,284.0,8.0,1023.425,0.0,72.61428571428571,0.0,0.4571428571428572,7.666666666666667,3100.0,0,1,0
2013-02-24 09:00:00,616.631,2013-02-24,09:00:00,2013,2,24,9,6,False,77.0,14.2,218.0,8.0,1023.775,0.0,72.72857142857143,0.0,0.6428571428571429,7.666666666666667,2866.6666666666665,0,1,0
2013-02-24 10:00:00,664.9940000000005,2013-02-24,10:00:00,2013,2,24,10,6,False,157.0,14.6,214.0,8.4,1023.925,0.0,73.08571428571429,0.0,0.8714285714285716,7.666666666666667,3200.0,0,1,0
2013-02-24 11:00:00,649.3220000000001,2013-02-24,11:00:00,2013,2,24,11,6,False,220.33333333333331,15.8,282.0,9.2,1024.15,0.0,71.58571428571429,0.0,1.2142857142857142,8.0,3100.0,0,1,0
2013-02-24 12:00:00,688.3169999999991,2013-02-24,12:00:00,2013,2,24,12,6,False,291.3333333333333,16.8,286.0,9.6,1024.15,0.0,69.7,0.0,1.4285714285714286,8.0,2766.6666666666665,0,1,0
2013-02-24 13:00:00,716.1669999999995,2013-02-24,13:00:00,2013,2,24,13,6,False,232.33333333333331,16.2,288.0,9.2,1024.025,0.0,71.58571428571429,0.0,1.4571428571428573,8.0,2933.333333333333,0,1,0
2013-02-24 14:00:00,655.155,2013-02-24,14:00:00,2013,2,24,14,6,False,299.0,16.4,288.0,9.4,1023.925,0.0,69.97142857142856,0.0,1.7285714285714289,8.0,2400.0,0,1,0
2013-02-24 15:00:00,655.5819999999989,2013-02-24,15:00:00,2013,2,24,15,6,False,218.0,17.0,152.0,9.2,1023.825,0.0,67.58571428571429,0.0,1.8142857142857145,8.0,2333.333333333333,0,1,0
2013-02-24 16:00:00,700.263,2013-02-24,16:00:00,2013,2,24,16,6,False,126.0,17.6,220.0,9.2,1023.825,0.0,68.04285714285714,0.0,1.7857142857142858,7.666666666666667,2533.333333333333,0,1,0
