Datetime,Hourly Global Radiation (KJ/m2),Hourly Maximum Gust (kn),Hourly Mean Wind Direction (o),Hourly Mean Windspeed (kn),Hourly Pressure at Mean Sea Level (hPa),Hourly Rainfall Total (mm),Hourly Relative Humidity (%),Hourly Snow Depth (cm),Hourly Temperature (C),"Hourly Total Cloud Cover (oktas)
",Hourly Visibility (dm)
2013-06-12 23:00:00,0.0,22.2,214.0,12.0,1010.225,0.0,90.48571428571428,0.0,14.5,7.666666666666667,1400.0
2013-06-13 00:00:00,0.0,25.400000000000002,216.0,13.799999999999999,1010.3000000000001,0.0,82.45714285714287,0.0,14.042857142857143,7.333333333333333,1933.3333333333333
2013-06-13 01:00:00,0.0,24.0,224.0,12.6,1009.6999999999999,0.0,81.51428571428572,0.0,13.542857142857143,7.333333333333333,1800.0
2013-06-13 02:00:00,0.0,22.0,216.0,11.6,1009.15,0.0,82.18571428571428,0.0,13.342857142857143,7.666666666666667,1800.0
2013-06-13 03:00:00,0.0,22.2,218.0,12.200000000000001,1009.1999999999999,0.0,80.0,0.0,13.37142857142857,7.666666666666667,1800.0
2013-06-13 04:00:00,0.0,25.400000000000002,220.0,13.4,1009.25,0.0,77.87142857142858,0.0,13.314285714285715,7.666666666666667,2066.6666666666665
2013-06-13 05:00:00,24.0,24.8,222.0,13.0,1009.15,0.0,78.17142857142858,0.0,13.071428571428571,7.666666666666667,2233.3333333333335
2013-06-13 06:00:00,104.0,26.400000000000002,216.0,13.0,1009.3000000000001,0.0,81.98571428571428,0.0,12.914285714285715,7.666666666666667,1933.3333333333333
2013-06-13 07:00:00,186.0,24.8,214.0,13.200000000000001,1009.35,0.0,85.51428571428572,0.0,12.87142857142857,8.0,1583.3333333333333
2013-06-13 08:00:00,256.6666666666667,23.2,212.0,13.0,1009.4,0.0,86.18571428571428,0.0,13.157142857142857,8.0,1566.6666666666667
2013-06-13 09:00:00,366.6666666666667,23.0,214.0,12.799999999999999,1009.2250000000001,0.05,83.87142857142858,0.0,13.62857142857143,8.0,2033.3333333333333
2013-06-13 10:00:00,649.0,23.599999999999998,212.0,12.0,1009.125,0.0,83.52857142857144,0.0,14.114285714285714,7.666666666666667,1733.3333333333333
2013-06-13 11:00:00,493.0,23.599999999999998,222.0,11.799999999999999,1009.6499999999999,0.0,80.07142857142857,0.0,14.357142857142858,8.0,2733.3333333333335
2013-06-13 12:00:00,670.3333333333334,26.0,222.0,14.0,1010.1750000000001,0.0,77.62857142857142,0.0,14.571428571428571,7.666666666666667,3300.0
2013-06-13 13:00:00,897.3333333333333,25.599999999999998,224.0,14.799999999999999,1010.325,0.0,73.62857142857142,0.0,15.428571428571429,7.666666666666667,2100.0
2013-06-13 14:00:00,978.3333333333334,28.400000000000002,232.0,15.4,1010.4250000000001,0.0,73.52857142857144,0.0,15.87142857142857,7.666666666666667,2833.3333333333335
2013-06-13 15:00:00,1670.0,30.0,240.0,16.4,1010.8,0.0,61.714285714285715,0.0,17.0,7.333333333333333,3500.0
2013-06-13 16:00:00,1004.3333333333334,33.2,256.0,18.8,1011.775,0.0,63.9,0.0,16.17142857142857,7.0,3833.3333333333335
2013-06-13 17:00:00,1302.3333333333333,32.2,262.0,17.6,1012.6,0.0,60.4,0.0,16.085714285714285,6.333333333333333,4333.333333333333
2013-06-13 18:00:00,425.3333333333333,28.400000000000002,264.0,17.0,1013.5,0.0,60.285714285714285,0.0,15.357142857142858,7.0,4666.666666666667
2013-06-13 19:00:00,303.3333333333333,26.8,266.0,14.6,1014.6,0.0,62.52857142857143,0.0,14.87142857142857,7.333333333333333,4333.333333333333
2013-06-13 20:00:00,125.0,20.599999999999998,264.0,11.6,1015.275,0.0,59.528571428571425,0.0,14.542857142857143,7.0,4333.333333333333
2013-06-13 21:00:00,10.0,20.400000000000002,260.0,10.799999999999999,1016.375,0.0,63.31428571428571,0.0,13.357142857142858,2.0,4000.0
2013-06-13 22:00:00,0.0,19.8,256.0,10.4,1017.1750000000001,0.0,67.71428571428571,0.0,12.642857142857142,2.0,4333.333333333333
2013-06-13 23:00:00,0.0,17.8,256.0,10.4,1017.6,0.0,72.37142857142857,0.0,11.87142857142857,0.6666666666666666,3833.3333333333335
2013-06-14 00:00:00,0.0,14.799999999999999,244.0,7.8,1018.0500000000001,0.0,78.08571428571429,0.0,10.857142857142858,0.3333333333333333,3833.3333333333335
2013-06-14 01:00:00,0.0,12.6,236.0,7.0,1017.9,0.0,80.84285714285714,0.0,10.157142857142857,0.0,3833.3333333333335
2013-06-14 02:00:00,0.0,11.200000000000001,234.0,6.2,1018.15,0.0,82.5,0.0,9.385714285714286,0.0,3833.3333333333335
2013-06-14 03:00:00,0.0,10.4,226.0,5.6000000000000005,1018.125,0.0,84.87142857142858,0.0,8.942857142857143,1.3333333333333333,3333.3333333333335
2013-06-14 04:00:00,1.6666666666666667,9.799999999999999,216.0,5.6000000000000005,1018.3000000000001,0.0,86.95714285714287,0.0,8.485714285714286,1.3333333333333333,2400.0
2013-06-14 05:00:00,148.33333333333334,8.0,202.0,4.8,1018.3999999999999,0.0,86.61428571428571,0.0,9.242857142857144,0.6666666666666666,2033.3333333333333
2013-06-14 06:00:00,326.3333333333333,10.4,206.0,5.3999999999999995,1018.35,0.0,84.64285714285714,0.0,10.671428571428573,6.333333333333333,1766.6666666666667
2013-06-14 07:00:00,503.6666666666667,11.0,208.0,6.0,1018.275,0.0,83.15714285714286,0.0,11.957142857142857,7.333333333333333,1966.6666666666667
2013-06-14 08:00:00,709.6666666666666,15.200000000000001,204.0,7.3999999999999995,1018.3999999999999,0.0,80.38571428571429,0.0,12.928571428571429,7.666666666666667,2133.3333333333335
2013-06-14 09:00:00,1006.6666666666666,15.799999999999999,214.0,8.8,1018.025,0.0,75.45714285714287,0.0,14.114285714285714,6.333333333333333,2200.0
2013-06-14 10:00:00,789.6666666666666,17.4,208.0,9.799999999999999,1017.875,0.0,73.45714285714287,0.0,14.385714285714286,7.666666666666667,2400.0
2013-06-14 11:00:00,1608.0,17.4,202.0,10.200000000000001,1017.1999999999999,0.0,68.12857142857142,0.0,15.542857142857143,5.666666666666667,2900.0
2013-06-14 12:00:00,2061.3333333333335,17.4,192.0,9.200000000000001,1016.65,0.0,61.357142857142854,0.0,16.414285714285715,7.0,3833.3333333333335
2013-06-14 13:00:00,2298.0,20.400000000000002,192.0,11.4,1016.25,0.0,56.41428571428571,0.0,17.1,7.0,3333.3333333333335
2013-06-14 14:00:00,2907.3333333333335,21.599999999999998,194.0,11.6,1015.5,0.0,52.58571428571429,0.0,17.757142857142856,5.0,4166.666666666667
2013-06-14 15:00:00,2826.3333333333335,20.400000000000002,196.0,11.200000000000001,1014.925,0.0,43.31428571428571,0.0,18.242857142857144,2.3333333333333335,4166.666666666667
2013-06-14 16:00:00,2502.0,21.8,192.0,12.200000000000001,1014.4499999999999,0.0,40.01428571428572,0.0,18.314285714285713,0.6666666666666666,3433.3333333333335
2013-06-14 17:00:00,1855.6666666666667,21.599999999999998,190.0,12.4,1014.0249999999999,0.0,43.94285714285714,0.0,17.37142857142857,3.3333333333333335,3500.0
2013-06-14 18:00:00,1179.6666666666667,20.2,194.0,11.0,1013.6999999999999,0.0,56.41428571428571,0.0,16.3,7.0,3200.0
2013-06-14 19:00:00,441.0,17.8,196.0,9.0,1013.0749999999999,0.0,61.67142857142857,0.0,15.814285714285715,7.666666666666667,3066.6666666666665
2013-06-14 20:00:00,98.33333333333333,13.0,182.0,7.0,1012.4,0.0,65.07142857142857,0.0,15.1,7.333333333333333,3833.3333333333335
2013-06-14 21:00:00,0.6666666666666666,11.6,162.0,6.0,1011.675,0.0,68.38571428571429,0.0,14.642857142857142,8.0,3833.3333333333335
2013-06-14 22:00:00,0.0,11.799999999999999,154.0,6.6000000000000005,1010.775,0.0,70.2,0.0,14.228571428571428,7.666666666666667,3633.3333333333335
2013-06-14 23:00:00,0.0,12.0,150.0,6.6000000000000005,1009.775,0.0,70.34285714285714,0.0,13.842857142857143,7.666666666666667,3466.6666666666665
2013-06-15 00:00:00,0.0,14.6,158.0,7.6000000000000005,1008.525,0.0,70.94285714285715,0.0,13.785714285714286,7.333333333333333,3666.6666666666665
2013-06-15 01:00:00,0.0,17.2,176.0,8.8,1007.375,0.0,71.81428571428572,0.0,13.8,7.0,4333.333333333333
2013-06-15 02:00:00,0.0,21.0,192.0,11.0,1006.6,0.16,83.68571428571428,0.0,13.0,8.0,956.6666666666666
2013-06-15 03:00:00,0.0,22.8,208.0,11.0,1006.05,1.2,91.62857142857142,0.0,12.314285714285715,7.333333333333333,2960.0
2013-06-15 04:00:00,0.3333333333333333,19.0,232.0,9.799999999999999,1006.1999999999999,0.16,88.8,0.0,11.314285714285715,2.3333333333333335,3666.6666666666665
2013-06-15 05:00:00,90.33333333333333,19.400000000000002,240.0,9.6,1007.0,0.0,85.48571428571428,0.0,10.6,0.3333333333333333,3000.0
2013-06-15 06:00:00,482.66666666666663,19.8,228.0,9.799999999999999,1007.45,0.0,83.51428571428572,0.0,11.12857142857143,3.0,2733.3333333333335
2013-06-15 07:00:00,905.3333333333333,21.8,232.0,11.799999999999999,1007.6750000000001,0.0,77.18571428571428,0.0,12.185714285714285,6.666666666666667,2933.3333333333335
2013-06-15 08:00:00,1034.0,26.2,236.0,13.799999999999999,1007.8249999999999,0.0,67.1,0.0,13.37142857142857,6.0,3233.3333333333335
2013-06-15 09:00:00,1734.6666666666667,26.8,242.0,15.6,1008.125,0.0,58.39999999999999,0.0,14.314285714285715,5.0,4000.0
2013-06-15 10:00:00,2007.6666666666667,26.599999999999998,240.0,14.799999999999999,1008.4499999999999,0.0,54.25714285714286,0.0,15.328571428571427,6.0,3166.6666666666665
2013-06-15 11:00:00,1984.0,26.2,240.0,14.6,1008.8000000000001,0.0,52.48571428571428,0.0,15.742857142857142,6.0,3833.3333333333335
2013-06-15 12:00:00,1988.3333333333333,25.8,232.0,14.799999999999999,1008.925,0.0,55.31428571428571,0.0,15.985714285714284,6.0,3366.6666666666665
2013-06-15 13:00:00,1513.0,27.2,226.0,14.6,1008.9499999999999,0.13333333333333333,75.07142857142857,0.0,13.557142857142859,7.666666666666667,2133.3333333333335
2013-06-15 14:00:00,1720.0,29.2,216.0,15.4,1008.525,0.72,75.0,0.0,14.057142857142859,6.333333333333333,2400.0
2013-06-15 15:00:00,1307.3333333333333,32.0,224.0,16.2,1008.75,1.75,76.10000000000001,0.0,14.014285714285714,6.666666666666667,1626.6666666666667
2013-06-15 16:00:00,963.6666666666666,26.599999999999998,238.0,15.0,1009.15,2.5,77.42857142857143,0.0,14.228571428571428,6.666666666666667,2833.3333333333335
2013-06-15 17:00:00,1157.0,23.599999999999998,234.0,12.0,1009.225,0.0,74.68571428571428,0.0,15.042857142857143,5.666666666666667,2800.0
2013-06-15 18:00:00,890.6666666666666,25.2,230.0,13.200000000000001,1009.6,0.0,67.21428571428571,0.0,15.285714285714286,6.0,3433.3333333333335
2013-06-15 19:00:00,370.6666666666667,25.0,232.0,13.200000000000001,1010.15,0.0,68.0,0.0,14.514285714285714,7.333333333333333,3200.0
2013-06-15 20:00:00,151.0,21.2,228.0,11.6,1010.5,0.0,72.21428571428571,0.0,13.785714285714286,6.666666666666667,3166.6666666666665
2013-06-15 21:00:00,11.0,18.8,224.0,10.4,1011.1999999999999,0.0,76.04285714285713,0.0,13.142857142857142,6.666666666666667,2333.3333333333335
2013-06-15 22:00:00,0.0,18.8,222.0,10.799999999999999,1011.6999999999999,0.0,78.22857142857143,0.0,12.657142857142857,6.666666666666667,2233.3333333333335
2013-06-15 23:00:00,0.0,18.8,226.0,10.799999999999999,1012.25,0.0,81.37142857142858,0.0,12.014285714285714,4.0,2066.6666666666665
2013-06-16 00:00:00,0.0,15.799999999999999,218.0,9.4,1012.35,0.0,82.97142857142856,0.0,11.6,6.0,2100.0
2013-06-16 01:00:00,0.0,15.6,222.0,8.4,1012.375,0.0,85.10000000000001,0.0,11.142857142857142,7.666666666666667,1900.0
2013-06-16 02:00:00,0.0,13.799999999999999,228.0,7.8,1012.4499999999999,0.0,82.62857142857142,0.0,11.385714285714286,8.0,2100.0
2013-06-16 03:00:00,0.0,14.6,230.0,7.8,1012.275,0.0,81.95714285714287,0.0,11.171428571428573,7.666666666666667,2200.0
2013-06-16 04:00:00,0.3333333333333333,12.200000000000001,228.0,7.0,1012.725,0.0,83.07142857142857,0.0,10.942857142857141,7.333333333333333,2133.3333333333335
2013-06-16 05:00:00,89.66666666666667,11.200000000000001,218.0,6.2,1012.975,0.0,83.18571428571428,0.0,11.171428571428573,4.333333333333333,2166.6666666666665
2013-06-16 06:00:00,274.3333333333333,12.799999999999999,218.0,7.2,1013.25,0.0,82.37142857142858,0.0,11.857142857142858,7.0,2033.3333333333333
2013-06-16 07:00:00,570.6666666666666,13.0,226.0,7.0,1013.525,0.0,79.10000000000001,0.0,12.62857142857143,6.0,2233.3333333333335
2013-06-16 08:00:00,1194.0,15.200000000000001,228.0,8.4,1013.6999999999999,0.03333333333333333,73.02857142857142,0.0,13.928571428571429,3.3333333333333335,2366.6666666666665
2013-06-16 09:00:00,1358.0,12.799999999999999,224.0,7.6000000000000005,1013.6999999999999,0.0,68.45714285714286,0.0,14.614285714285714,5.333333333333333,2900.0
2013-06-16 10:00:00,1466.3333333333333,15.6,222.0,8.4,1013.875,0.0,62.41428571428571,0.0,15.357142857142858,6.0,3000.0
2013-06-16 11:00:00,1300.6666666666667,15.4,222.0,8.4,1014.25,0.0,60.214285714285715,0.0,15.371428571428572,5.333333333333333,3333.3333333333335
2013-06-16 12:00:00,1305.0,15.200000000000001,220.0,8.6,1014.3,0.0,61.17142857142857,0.0,15.457142857142857,7.666666666666667,2333.3333333333335
2013-06-16 13:00:00,1130.6666666666667,13.799999999999999,218.0,7.8,1014.675,0.0,69.74285714285715,0.0,14.485714285714286,8.0,2066.6666666666665
2013-06-16 14:00:00,1705.6666666666667,13.0,220.0,6.8,1014.725,0.1,67.55714285714285,0.0,15.12857142857143,7.333333333333333,3466.6666666666665
2013-06-16 15:00:00,1497.6666666666667,11.200000000000001,214.0,5.6000000000000005,1014.625,0.0,61.771428571428565,0.0,15.771428571428572,7.333333333333333,4000.0
2013-06-16 16:00:00,1792.0,10.0,206.0,4.6000000000000005,1014.125,0.0,57.5,0.0,16.742857142857144,6.0,3566.6666666666665
2013-06-16 17:00:00,1738.3333333333333,10.200000000000001,164.0,4.2,1013.6999999999999,0.0,55.271428571428565,0.0,16.9,3.3333333333333335,4166.666666666667
2013-06-16 18:00:00,960.3333333333334,9.4,146.0,4.0,1013.775,0.0,57.199999999999996,0.0,16.928571428571427,4.333333333333333,3833.3333333333335
2013-06-16 19:00:00,563.0,8.4,154.0,4.4,1013.875,0.0,59.4,0.0,16.414285714285715,1.6666666666666667,4833.333333333333
2013-06-16 20:00:00,167.0,9.0,166.0,4.6000000000000005,1014.4499999999999,0.0,62.285714285714285,0.0,15.242857142857144,4.666666666666667,3866.6666666666665
2013-06-16 21:00:00,7.0,7.2,154.0,3.8000000000000003,1014.85,0.0,66.9,0.0,13.828571428571427,5.333333333333333,4666.666666666667
2013-06-16 22:00:00,0.0,4.6000000000000005,106.0,2.6,1015.0,0.0,71.72857142857143,0.0,13.314285714285715,7.666666666666667,4333.333333333333
2013-06-16 23:00:00,0.0,5.3999999999999995,72.0,3.0,1015.1750000000001,0.0,73.74285714285715,0.0,13.342857142857143,7.666666666666667,3166.6666666666665
2013-06-17 00:00:00,0.0,7.0,94.0,3.8000000000000003,1015.3000000000001,0.0,76.17142857142858,0.0,13.271428571428572,7.0,3400.0
2013-06-17 01:00:00,0.0,8.0,92.0,4.6000000000000005,1014.9250000000001,0.0,78.22857142857143,0.0,12.771428571428572,5.666666666666667,2833.3333333333335
2013-06-17 02:00:00,0.0,9.6,82.0,5.2,1013.9250000000001,0.0,78.78571428571429,0.0,12.757142857142856,6.666666666666667,2900.0
2013-06-17 03:00:00,0.0,11.6,88.0,6.0,1014.15,0.0,76.68571428571428,0.0,13.071428571428571,8.0,2800.0
2013-06-17 04:00:00,0.0,12.6,96.0,6.0,1014.35,0.05,77.5,0.0,12.657142857142857,8.0,2633.3333333333335
2013-06-17 05:00:00,19.666666666666668,11.799999999999999,86.0,5.6000000000000005,1014.3249999999999,0.0,79.92857142857143,0.0,12.642857142857142,7.666666666666667,2966.6666666666665
2013-06-17 06:00:00,103.66666666666667,14.0,88.0,6.3999999999999995,1014.3000000000001,0.0,78.10000000000001,0.0,13.142857142857142,6.0,2900.0
2013-06-17 07:00:00,195.0,13.6,82.0,6.6000000000000005,1014.375,0.0,75.78571428571429,0.0,13.742857142857144,7.666666666666667,2800.0
2013-06-17 08:00:00,503.3333333333333,13.799999999999999,70.0,7.2,1013.75,0.0,73.04285714285714,0.0,14.685714285714285,7.0,2900.0
2013-06-17 09:00:00,1092.3333333333333,16.6,66.0,8.6,1013.525,0.0,67.2,0.0,16.014285714285712,5.333333333333333,2733.3333333333335
2013-06-17 10:00:00,1008.3333333333334,16.6,70.0,9.200000000000001,1013.8249999999999,0.0,62.628571428571426,0.0,16.771428571428572,7.666666666666667,3000.0
2013-06-17 11:00:00,1003.3333333333334,17.0,72.0,9.4,1013.875,0.0,60.5,0.0,17.385714285714286,7.333333333333333,3133.3333333333335
2013-06-17 12:00:00,1707.6666666666667,18.2,62.0,10.4,1013.5500000000001,0.0,56.385714285714286,0.0,18.657142857142855,5.0,3033.3333333333335
2013-06-17 13:00:00,1712.3333333333333,19.400000000000002,68.0,10.6,1013.6999999999999,0.0,52.885714285714286,0.0,19.057142857142857,3.3333333333333335,3133.3333333333335
2013-06-17 14:00:00,2089.6666666666665,18.2,74.0,10.200000000000001,1013.5500000000001,0.0,49.957142857142856,0.0,19.82857142857143,2.3333333333333335,3500.0
2013-06-17 15:00:00,1820.6666666666667,19.400000000000002,64.0,11.0,1013.35,0.0,48.857142857142854,0.0,20.042857142857144,2.6666666666666665,3333.3333333333335
2013-06-17 16:00:00,1354.3333333333333,19.8,60.0,11.200000000000001,1013.4250000000001,0.0,48.771428571428565,0.0,19.428571428571427,2.3333333333333335,3333.3333333333335
2013-06-17 17:00:00,1108.3333333333333,20.400000000000002,60.0,10.799999999999999,1013.7,0.0,50.028571428571425,0.0,19.2,2.3333333333333335,4000.0
2013-06-17 18:00:00,783.0,19.0,56.0,10.200000000000001,1013.775,0.0,51.528571428571425,0.0,18.457142857142856,3.3333333333333335,3833.3333333333335
2013-06-17 19:00:00,316.0,20.599999999999998,58.0,10.6,1013.775,0.0,53.6,0.0,17.742857142857144,4.0,3666.6666666666665
2013-06-17 20:00:00,139.0,19.599999999999998,52.0,10.6,1013.225,0.0,56.75714285714286,0.0,16.957142857142856,3.6666666666666665,3833.3333333333335
2013-06-17 21:00:00,10.666666666666666,19.400000000000002,64.0,9.799999999999999,1014.375,0.0,62.285714285714285,0.0,16.185714285714287,6.666666666666667,3500.0
2013-06-17 22:00:00,0.0,17.2,70.0,9.4,1014.5749999999999,0.0,67.04285714285714,0.0,15.642857142857142,7.0,3033.3333333333335
2013-06-17 23:00:00,0.0,15.799999999999999,58.0,8.2,1014.325,0.0,70.95714285714286,0.0,15.071428571428571,6.333333333333333,2666.6666666666665
2013-06-18 00:00:00,0.0,16.2,60.0,7.6000000000000005,1014.225,0.0,73.65714285714286,0.0,14.771428571428572,7.333333333333333,2500.0
2013-06-18 01:00:00,0.0,15.200000000000001,56.0,7.3999999999999995,1014.15,0.0,75.54285714285713,0.0,14.328571428571427,7.0,2366.6666666666665
2013-06-18 02:00:00,0.0,12.4,54.0,6.6000000000000005,1013.75,0.0,77.71428571428571,0.0,13.971428571428572,6.666666666666667,2000.0
2013-06-18 03:00:00,0.0,12.6,64.0,6.6000000000000005,1013.0,0.0,81.04285714285713,0.0,13.342857142857143,4.333333333333333,1800.0
2013-06-18 04:00:00,0.0,10.200000000000001,68.0,5.0,1013.275,0.0,83.37142857142858,0.0,12.971428571428572,2.6666666666666665,1600.0
2013-06-18 05:00:00,73.0,10.0,54.0,4.8,1013.275,0.0,84.22857142857143,0.0,13.028571428571428,2.6666666666666665,1403.3333333333333
2013-06-18 06:00:00,363.3333333333333,10.200000000000001,52.0,5.2,1013.575,0.0,82.72857142857143,0.0,13.757142857142856,4.333333333333333,1306.6666666666667
2013-06-18 07:00:00,703.6666666666666,9.200000000000001,70.0,5.0,1014.125,0.0,81.17142857142858,0.0,14.62857142857143,6.333333333333333,1200.0
2013-06-18 08:00:00,885.0,8.4,66.0,4.0,1014.6999999999999,0.0,79.04285714285713,0.0,15.614285714285714,7.333333333333333,1033.3333333333333
2013-06-18 09:00:00,1539.0,10.0,40.0,4.4,1014.8,0.0,74.04285714285713,0.0,17.228571428571428,6.0,1000.0
2013-06-18 10:00:00,2093.0,9.4,44.0,3.8000000000000003,1014.5,0.0,69.87142857142858,0.0,18.614285714285717,5.0,973.3333333333334
2013-06-18 11:00:00,1346.6666666666667,6.6000000000000005,180.0,2.8000000000000003,1014.075,0.0,69.62857142857142,0.0,19.285714285714285,7.333333333333333,1200.0
2013-06-18 12:00:00,668.0,6.6000000000000005,140.0,2.8000000000000003,1014.1,0.0,73.37142857142858,0.0,19.071428571428573,8.0,1266.6666666666667
2013-06-18 13:00:00,747.6666666666666,6.3999999999999995,158.0,3.0,1014.0,0.0,71.67142857142856,0.0,19.914285714285715,7.0,1433.3333333333333
2013-06-18 14:00:00,559.6666666666666,8.2,140.0,3.8000000000000003,1014.5500000000001,0.0,73.87142857142858,0.0,19.82857142857143,8.0,1333.3333333333333
2013-06-18 15:00:00,586.0,9.0,194.0,5.0,1014.6750000000001,0.0,72.48571428571428,0.0,20.114285714285717,8.0,1866.6666666666667
2013-06-18 16:00:00,504.3333333333333,12.799999999999999,202.0,5.6000000000000005,1014.725,0.0,74.67142857142858,0.0,19.914285714285715,7.666666666666667,1633.3333333333333
2013-06-18 17:00:00,542.0,11.200000000000001,218.0,6.0,1014.3000000000001,0.0,73.57142857142857,0.0,19.714285714285715,7.666666666666667,1866.6666666666667
2013-06-18 18:00:00,746.3333333333334,7.3999999999999995,230.0,3.6,1014.2749999999999,0.0,73.12857142857142,0.0,19.842857142857145,5.333333333333333,1933.3333333333333
2013-06-18 19:00:00,339.0,8.4,220.0,4.4,1014.6,0.0,76.51428571428572,0.0,19.285714285714285,5.0,1766.6666666666667
2013-06-18 20:00:00,168.66666666666666,8.0,208.0,4.2,1014.9250000000001,0.0,79.01428571428572,0.0,18.285714285714285,4.666666666666667,1833.3333333333333
2013-06-18 21:00:00,23.333333333333332,7.0,222.0,3.1999999999999997,1015.175,0.0,84.12857142857142,0.0,16.97142857142857,3.3333333333333335,1800.0
2013-06-18 22:00:00,0.0,4.4,242.0,2.4,1015.3,0.0,89.15714285714286,0.0,16.071428571428573,4.666666666666667,1466.6666666666667
2013-06-18 23:00:00,0.0,3.6,138.0,1.8,1015.1999999999999,0.0,91.0,0.0,15.299999999999999,2.6666666666666665,1200.0
2013-06-19 00:00:00,0.0,4.4,204.0,2.0,1015.4250000000001,0.0,92.27142857142857,0.0,15.514285714285714,7.0,1300.0
2013-06-19 01:00:00,0.0,4.4,230.0,1.5999999999999999,1015.075,0.0,92.38571428571429,0.0,15.4,7.666666666666667,1200.0
2013-06-19 02:00:00,0.0,3.4,244.0,1.8,1014.9499999999999,0.0,92.92857142857143,0.0,15.1,7.333333333333333,1100.0
2013-06-19 03:00:00,0.0,5.2,274.0,2.0,1014.675,0.0,92.67142857142858,0.0,15.299999999999999,7.666666666666667,1000.0
2013-06-19 04:00:00,0.0,5.3999999999999995,278.0,2.4,1014.15,0.0,92.37142857142858,0.0,15.342857142857143,7.333333333333333,933.3333333333334
2013-06-19 05:00:00,30.333333333333332,4.4,230.0,2.2,1014.3,0.0,92.5,0.0,15.4,7.333333333333333,866.6666666666666
2013-06-19 06:00:00,95.33333333333333,6.8,228.0,3.0,1014.3249999999999,0.25,92.75714285714285,0.0,15.714285714285714,7.0,600.0
2013-06-19 07:00:00,490.0,5.0,244.0,2.0,1015.275,0.0,91.21428571428571,0.0,16.82857142857143,3.6666666666666665,666.6666666666666
2013-06-19 08:00:00,1010.0,4.6000000000000005,312.0,2.0,1015.125,0.0,82.95714285714287,0.0,18.6,3.0,766.6666666666666
2013-06-19 09:00:00,1405.3333333333333,7.2,38.0,3.4,1015.15,0.0,75.89999999999999,0.0,20.385714285714283,3.3333333333333335,900.0
2013-06-19 10:00:00,1587.3333333333333,8.8,76.0,3.8000000000000003,1015.1999999999999,0.0,72.07142857142857,0.0,20.87142857142857,6.333333333333333,1100.0
2013-06-19 11:00:00,1770.0,8.6,72.0,3.6,1014.75,0.0,67.91428571428571,0.0,22.014285714285712,4.666666666666667,1366.6666666666667
2013-06-19 12:00:00,2753.0,9.0,38.0,3.6,1014.35,0.0,61.114285714285714,0.0,23.428571428571427,1.6666666666666667,1733.3333333333333
2013-06-19 13:00:00,3000.3333333333335,8.6,272.0,3.1999999999999997,1014.15,0.0,53.714285714285715,0.0,24.52857142857143,1.3333333333333333,2200.0
2013-06-19 14:00:00,2648.0,9.799999999999999,306.0,4.4,1014.1,0.0,51.55714285714286,0.0,25.142857142857142,2.3333333333333335,2300.0
2013-06-19 15:00:00,1717.3333333333333,9.200000000000001,324.0,4.2,1013.725,0.0,52.028571428571425,0.0,24.771428571428572,5.333333333333333,2266.6666666666665
2013-06-19 16:00:00,609.0,9.799999999999999,220.0,4.8,1013.525,0.0,53.142857142857146,0.0,24.057142857142857,7.0,2400.0
2013-06-19 17:00:00,972.6666666666666,11.4,156.0,6.0,1013.875,0.0,55.385714285714286,0.0,23.957142857142856,5.333333333333333,2566.6666666666665
2013-06-19 18:00:00,312.0,11.200000000000001,98.0,5.8,1014.125,0.0,58.642857142857146,0.0,23.228571428571428,7.0,2200.0
2013-06-19 19:00:00,173.66666666666666,11.200000000000001,102.0,6.0,1014.75,0.0,62.24285714285714,0.0,22.542857142857144,6.666666666666667,2333.3333333333335
2013-06-19 20:00:00,65.0,13.799999999999999,56.0,6.8,1015.0749999999999,0.0,68.37142857142858,0.0,21.47142857142857,7.333333333333333,1666.6666666666667
2013-06-19 21:00:00,10.333333333333334,15.0,62.0,8.4,1015.1,0.0,72.42857142857143,0.0,20.099999999999998,6.666666666666667,1366.6666666666667
2013-06-19 22:00:00,0.0,16.8,76.0,8.4,1014.975,0.0,78.61428571428571,0.0,18.457142857142856,4.666666666666667,1133.3333333333333
2013-06-19 23:00:00,0.0,14.200000000000001,82.0,6.6000000000000005,1014.8000000000001,0.0,82.45714285714287,0.0,17.642857142857142,3.3333333333333335,833.3333333333334
2013-06-20 00:00:00,0.0,12.4,72.0,6.2,1014.725,0.0,85.18571428571428,0.0,17.37142857142857,6.333333333333333,600.0
2013-06-20 01:00:00,0.0,11.0,70.0,5.6000000000000005,1014.275,0.0,86.07142857142857,0.0,17.12857142857143,7.666666666666667,490.0
2013-06-20 02:00:00,0.0,10.6,62.0,5.2,1013.975,0.0,85.91428571428571,0.0,16.7,7.333333333333333,500.0
2013-06-20 03:00:00,0.0,11.0,60.0,5.6000000000000005,1013.9499999999999,0.0,87.47142857142856,0.0,16.385714285714286,6.333333333333333,473.3333333333333
2013-06-20 04:00:00,0.3333333333333333,11.0,68.0,6.0,1013.65,0.0,87.71428571428571,0.0,16.085714285714285,6.333333333333333,473.3333333333333
2013-06-20 05:00:00,51.666666666666664,10.6,70.0,5.8,1013.8,0.0,86.75714285714285,0.0,15.885714285714286,6.666666666666667,483.3333333333333
2013-06-20 06:00:00,173.66666666666666,11.6,70.0,6.3999999999999995,1013.5500000000001,0.0,85.01428571428572,0.0,15.942857142857141,7.666666666666667,500.0
